1.000000000000000000e+02,1.378999999999999915e+01,1.785999999999999943e+01,2.692000000000000171e+01,3.913000000000000256e+01,1.110999999999999943e+01,2.173999999999999844e+01,1.723999999999999844e+01,2.221999999999999886e+01,2.173999999999999844e+01,2.173999999999999844e+01,2.000000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,3.330000000000000071e+00,3.810000000000000142e+01,1.739000000000000057e+01,1.481000000000000050e+01,1.600000000000000000e+01,2.500000000000000000e+01,2.082999999999999829e+01,1.428999999999999915e+01,1.290000000000000036e+01,2.000000000000000000e+01,8.330000000000000071e+00,6.900000000000000355e+00,1.000000000000000000e+01,4.759999999999999787e+00,3.635999999999999943e+01,3.850000000000000089e+00,1.905000000000000071e+01,5.000000000000000000e+00,1.785999999999999943e+01,1.851999999999999957e+01,1.428999999999999915e+01,1.851999999999999957e+01,1.851999999999999957e+01,2.000000000000000000e+01,1.428999999999999915e+01,1.851999999999999957e+01,1.817999999999999972e+01,1.817999999999999972e+01,3.913000000000000256e+01,1.714000000000000057e+01,1.739000000000000057e+01,1.923000000000000043e+01,1.428999999999999915e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.785999999999999943e+01,1.378999999999999915e+01,1.110999999999999943e+01,1.851999999999999957e+01,1.851999999999999957e+01,1.052999999999999936e+01,1.250000000000000000e+01,7.059000000000000341e+01,1.851999999999999957e+01,1.851999999999999957e+01,7.410000000000000142e+00,1.110999999999999943e+01,8.699999999999999289e+00,7.410000000000000142e+00,7.410000000000000142e+00,7.410000000000000142e+00,7.410000000000000142e+00,7.410000000000000142e+00,7.690000000000000391e+00,1.200000000000000000e+01,7.410000000000000142e+00,9.380000000000000782e+00,9.380000000000000782e+00,2.221999999999999886e+01,1.000000000000000000e+01,6.059999999999999609e+00,7.410000000000000142e+00,9.380000000000000782e+00,7.410000000000000142e+00,7.410000000000000142e+00,7.410000000000000142e+00,9.380000000000000782e+00,9.380000000000000782e+00,9.380000000000000782e+00,9.380000000000000782e+00,7.410000000000000142e+00,4.549999999999999822e+00,9.089999999999999858e+00,1.250000000000000000e+01,4.736999999999999744e+01,8.330000000000000071e+00,8.330000000000000071e+00,1.250000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+00,2.500000000000000000e+01,9.380000000000000782e+00,1.250000000000000000e+01
1.378999999999999915e+01,1.000000000000000000e+02,1.612999999999999901e+01,2.414000000000000057e+01,2.069000000000000128e+01,2.692000000000000171e+01,3.478000000000000114e+01,1.561999999999999922e+01,9.089999999999999858e+00,3.478000000000000114e+01,3.478000000000000114e+01,3.200000000000000000e+01,1.875000000000000000e+01,1.875000000000000000e+01,6.250000000000000000e+00,1.851999999999999957e+01,1.538000000000000078e+01,1.723999999999999844e+01,3.913000000000000256e+01,1.875000000000000000e+01,1.428999999999999915e+01,1.316000000000000014e+01,1.175999999999999979e+01,2.187999999999999901e+01,1.153999999999999915e+01,2.142999999999999972e+01,4.169999999999999929e+00,8.699999999999999289e+00,2.221999999999999886e+01,1.110999999999999943e+01,2.173999999999999844e+01,4.349999999999999645e+00,1.250000000000000000e+01,1.290000000000000036e+01,9.380000000000000782e+00,1.290000000000000036e+01,1.290000000000000036e+01,1.378999999999999915e+01,9.380000000000000782e+00,1.290000000000000036e+01,1.350999999999999979e+01,1.350999999999999979e+01,2.069000000000000128e+01,1.282000000000000028e+01,1.538000000000000078e+01,1.333000000000000007e+01,9.380000000000000782e+00,1.350999999999999979e+01,1.350999999999999979e+01,1.350999999999999979e+01,1.350999999999999979e+01,1.350999999999999979e+01,1.350999999999999979e+01,1.612999999999999901e+01,9.089999999999999858e+00,2.692000000000000171e+01,1.290000000000000036e+01,1.290000000000000036e+01,4.349999999999999645e+00,2.500000000000000000e+01,1.428999999999999915e+01,1.290000000000000036e+01,1.290000000000000036e+01,1.428999999999999915e+01,1.378999999999999915e+01,1.200000000000000000e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.481000000000000050e+01,1.923000000000000043e+01,1.428999999999999915e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.612999999999999901e+01,1.250000000000000000e+01,1.175999999999999979e+01,1.428999999999999915e+01,1.175999999999999979e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.428999999999999915e+01,8.330000000000000071e+00,8.330000000000000071e+00,2.500000000000000000e+01,1.481000000000000050e+01,1.600000000000000000e+01,1.600000000000000000e+01,1.538000000000000078e+01,1.875000000000000000e+01,4.349999999999999645e+00,1.875000000000000000e+01,1.175999999999999979e+01,2.500000000000000000e+01
1.785999999999999943e+01,1.612999999999999901e+01,1.000000000000000000e+02,2.414000000000000057e+01,1.290000000000000036e+01,1.785999999999999943e+01,1.923000000000000043e+01,1.211999999999999922e+01,1.250000000000000000e+01,1.923000000000000043e+01,1.923000000000000043e+01,2.221999999999999886e+01,2.257999999999999829e+01,2.257999999999999829e+01,9.679999999999999716e+00,3.913000000000000256e+01,2.000000000000000000e+01,2.142999999999999972e+01,1.033999999999999986e+01,2.257999999999999829e+01,2.307999999999999829e+01,1.621999999999999886e+01,1.515000000000000036e+01,1.817999999999999972e+01,1.153999999999999915e+01,1.333000000000000007e+01,4.169999999999999929e+00,4.169999999999999929e+00,1.378999999999999915e+01,3.450000000000000178e+00,1.200000000000000000e+01,4.349999999999999645e+00,1.612999999999999901e+01,2.962999999999999901e+01,2.069000000000000128e+01,2.962999999999999901e+01,2.962999999999999901e+01,2.692000000000000171e+01,2.069000000000000128e+01,2.500000000000000000e+01,3.125000000000000000e+01,3.125000000000000000e+01,1.667000000000000171e+01,3.332999999999999829e+01,2.000000000000000000e+01,3.076999999999999957e+01,2.500000000000000000e+01,3.125000000000000000e+01,3.125000000000000000e+01,3.125000000000000000e+01,3.125000000000000000e+01,3.125000000000000000e+01,3.125000000000000000e+01,0.000000000000000000e+00,2.857000000000000028e+01,1.785999999999999943e+01,2.962999999999999901e+01,2.962999999999999901e+01,4.349999999999999645e+00,1.538000000000000078e+01,1.851999999999999957e+01,2.962999999999999901e+01,2.962999999999999901e+01,1.428999999999999915e+01,1.000000000000000000e+01,1.200000000000000000e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.481000000000000050e+01,1.923000000000000043e+01,1.428999999999999915e+01,1.175999999999999979e+01,1.175999999999999979e+01,3.332999999999999829e+01,1.250000000000000000e+01,1.175999999999999979e+01,1.428999999999999915e+01,1.175999999999999979e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.428999999999999915e+01,4.000000000000000000e+00,2.187999999999999901e+01,1.538000000000000078e+01,2.400000000000000000e+01,7.410000000000000142e+00,7.410000000000000142e+00,1.538000000000000078e+01,2.257999999999999829e+01,4.349999999999999645e+00,2.257999999999999829e+01,1.175999999999999979e+01,1.538000000000000078e+01
2.692000000000000171e+01,2.414000000000000057e+01,2.414000000000000057e+01,1.000000000000000000e+02,2.500000000000000000e+01,1.785999999999999943e+01,4.761999999999999744e+01,1.561999999999999922e+01,2.857000000000000028e+01,4.761999999999999744e+01,4.761999999999999744e+01,1.785999999999999943e+01,1.515000000000000036e+01,1.515000000000000036e+01,6.250000000000000000e+00,2.307999999999999829e+01,1.110999999999999943e+01,1.723999999999999844e+01,2.800000000000000000e+01,1.515000000000000036e+01,1.033999999999999986e+01,1.944000000000000128e+01,1.175999999999999979e+01,3.000000000000000000e+01,7.410000000000000142e+00,2.142999999999999972e+01,8.699999999999999289e+00,4.169999999999999929e+00,3.750000000000000000e+01,7.139999999999999680e+00,2.726999999999999957e+01,4.349999999999999645e+00,2.000000000000000000e+01,2.069000000000000128e+01,1.667000000000000171e+01,2.069000000000000128e+01,2.069000000000000128e+01,2.221999999999999886e+01,1.667000000000000171e+01,2.069000000000000128e+01,2.000000000000000000e+01,2.000000000000000000e+01,5.217000000000000171e+01,1.892000000000000171e+01,1.110999999999999943e+01,2.142999999999999972e+01,1.667000000000000171e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.414000000000000057e+01,1.612999999999999901e+01,1.785999999999999943e+01,2.069000000000000128e+01,2.069000000000000128e+01,9.089999999999999858e+00,1.538000000000000078e+01,2.800000000000000000e+01,2.069000000000000128e+01,2.069000000000000128e+01,2.307999999999999829e+01,1.378999999999999915e+01,7.690000000000000391e+00,2.307999999999999829e+01,2.307999999999999829e+01,2.307999999999999829e+01,2.307999999999999829e+01,2.307999999999999829e+01,2.400000000000000000e+01,2.917000000000000171e+01,2.307999999999999829e+01,2.257999999999999829e+01,2.257999999999999829e+01,2.414000000000000057e+01,2.414000000000000057e+01,1.875000000000000000e+01,2.307999999999999829e+01,2.257999999999999829e+01,2.307999999999999829e+01,2.307999999999999829e+01,2.307999999999999829e+01,2.257999999999999829e+01,2.257999999999999829e+01,2.257999999999999829e+01,2.257999999999999829e+01,2.307999999999999829e+01,8.330000000000000071e+00,1.142999999999999972e+01,1.538000000000000078e+01,1.923000000000000043e+01,2.082999999999999829e+01,2.082999999999999829e+01,3.042999999999999972e+01,1.515000000000000036e+01,4.349999999999999645e+00,1.515000000000000036e+01,2.257999999999999829e+01,1.538000000000000078e+01
3.913000000000000256e+01,2.069000000000000128e+01,1.290000000000000036e+01,2.500000000000000000e+01,1.000000000000000000e+02,1.428999999999999915e+01,2.500000000000000000e+01,1.612999999999999901e+01,1.667000000000000171e+01,2.500000000000000000e+01,2.500000000000000000e+01,1.428999999999999915e+01,1.561999999999999922e+01,1.561999999999999922e+01,3.120000000000000107e+00,1.923000000000000043e+01,1.153999999999999915e+01,1.785999999999999943e+01,2.400000000000000000e+01,1.561999999999999922e+01,1.481000000000000050e+01,1.350999999999999979e+01,1.561999999999999922e+01,1.875000000000000000e+01,7.690000000000000391e+00,1.378999999999999915e+01,9.089999999999999858e+00,4.349999999999999645e+00,3.332999999999999829e+01,7.410000000000000142e+00,2.857000000000000028e+01,4.549999999999999822e+00,2.069000000000000128e+01,1.333000000000000007e+01,9.679999999999999716e+00,1.333000000000000007e+01,1.333000000000000007e+01,1.428999999999999915e+01,9.679999999999999716e+00,1.333000000000000007e+01,1.714000000000000057e+01,1.714000000000000057e+01,4.167000000000000171e+01,1.621999999999999886e+01,1.153999999999999915e+01,1.378999999999999915e+01,9.679999999999999716e+00,1.714000000000000057e+01,1.714000000000000057e+01,1.714000000000000057e+01,1.714000000000000057e+01,1.714000000000000057e+01,1.714000000000000057e+01,1.290000000000000036e+01,9.380000000000000782e+00,1.428999999999999915e+01,1.333000000000000007e+01,1.333000000000000007e+01,9.519999999999999574e+00,1.153999999999999915e+01,3.478000000000000114e+01,1.333000000000000007e+01,1.333000000000000007e+01,1.071000000000000085e+01,1.428999999999999915e+01,8.000000000000000000e+00,1.071000000000000085e+01,1.071000000000000085e+01,1.071000000000000085e+01,1.071000000000000085e+01,1.071000000000000085e+01,1.110999999999999943e+01,1.538000000000000078e+01,1.071000000000000085e+01,8.820000000000000284e+00,8.820000000000000284e+00,1.667000000000000171e+01,9.380000000000000782e+00,8.820000000000000284e+00,1.071000000000000085e+01,8.820000000000000284e+00,1.071000000000000085e+01,1.071000000000000085e+01,1.071000000000000085e+01,8.820000000000000284e+00,8.820000000000000284e+00,8.820000000000000284e+00,8.820000000000000284e+00,1.071000000000000085e+01,8.699999999999999289e+00,5.559999999999999609e+00,1.153999999999999915e+01,2.500000000000000000e+01,1.667000000000000171e+01,1.667000000000000171e+01,1.600000000000000000e+01,1.561999999999999922e+01,4.549999999999999822e+00,1.561999999999999922e+01,8.820000000000000284e+00,1.153999999999999915e+01
1.110999999999999943e+01,2.692000000000000171e+01,1.785999999999999943e+01,1.785999999999999943e+01,1.428999999999999915e+01,1.000000000000000000e+02,1.667000000000000171e+01,9.679999999999999716e+00,6.450000000000000178e+00,1.667000000000000171e+01,1.667000000000000171e+01,2.500000000000000000e+01,1.667000000000000171e+01,1.667000000000000171e+01,6.900000000000000355e+00,2.082999999999999829e+01,8.000000000000000000e+00,1.923000000000000043e+01,2.608999999999999986e+01,1.667000000000000171e+01,2.082999999999999829e+01,1.110999999999999943e+01,6.059999999999999609e+00,1.612999999999999901e+01,1.817999999999999972e+01,1.071000000000000085e+01,4.759999999999999787e+00,4.759999999999999787e+00,1.538000000000000078e+01,8.000000000000000000e+00,1.364000000000000057e+01,1.667000000000000171e+01,1.378999999999999915e+01,1.851999999999999957e+01,1.033999999999999986e+01,1.851999999999999957e+01,1.851999999999999957e+01,2.000000000000000000e+01,1.033999999999999986e+01,1.428999999999999915e+01,1.471000000000000085e+01,1.471000000000000085e+01,1.428999999999999915e+01,1.389000000000000057e+01,8.000000000000000000e+00,1.923000000000000043e+01,1.033999999999999986e+01,1.471000000000000085e+01,1.471000000000000085e+01,1.471000000000000085e+01,1.471000000000000085e+01,1.471000000000000085e+01,1.471000000000000085e+01,1.785999999999999943e+01,2.692000000000000171e+01,0.000000000000000000e+00,1.851999999999999957e+01,1.851999999999999957e+01,1.052999999999999936e+01,2.857000000000000028e+01,1.153999999999999915e+01,1.851999999999999957e+01,1.851999999999999957e+01,1.153999999999999915e+01,7.139999999999999680e+00,1.905000000000000071e+01,1.153999999999999915e+01,1.153999999999999915e+01,1.153999999999999915e+01,1.153999999999999915e+01,1.153999999999999915e+01,1.200000000000000000e+01,1.667000000000000171e+01,1.153999999999999915e+01,9.380000000000000782e+00,9.380000000000000782e+00,1.378999999999999915e+01,1.000000000000000000e+01,9.380000000000000782e+00,1.153999999999999915e+01,9.380000000000000782e+00,1.153999999999999915e+01,1.153999999999999915e+01,1.153999999999999915e+01,9.380000000000000782e+00,9.380000000000000782e+00,9.380000000000000782e+00,9.380000000000000782e+00,1.153999999999999915e+01,1.500000000000000000e+01,1.250000000000000000e+01,2.857000000000000028e+01,1.200000000000000000e+01,1.303999999999999915e+01,1.303999999999999915e+01,1.250000000000000000e+01,1.667000000000000171e+01,1.667000000000000171e+01,1.667000000000000171e+01,9.380000000000000782e+00,2.857000000000000028e+01
2.173999999999999844e+01,3.478000000000000114e+01,1.923000000000000043e+01,4.761999999999999744e+01,2.500000000000000000e+01,1.667000000000000171e+01,1.000000000000000000e+02,1.851999999999999957e+01,1.481000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.726999999999999957e+01,1.785999999999999943e+01,1.785999999999999943e+01,3.569999999999999840e+00,2.273000000000000043e+01,1.364000000000000057e+01,2.082999999999999829e+01,5.000000000000000000e+01,1.785999999999999943e+01,1.250000000000000000e+01,1.175999999999999979e+01,1.378999999999999915e+01,2.142999999999999972e+01,9.089999999999999858e+00,2.082999999999999829e+01,5.259999999999999787e+00,5.259999999999999787e+00,2.726999999999999957e+01,8.699999999999999289e+00,3.528999999999999915e+01,5.559999999999999609e+00,1.481000000000000050e+01,2.000000000000000000e+01,1.538000000000000078e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.173999999999999844e+01,1.538000000000000078e+01,2.500000000000000000e+01,1.561999999999999922e+01,1.561999999999999922e+01,3.042999999999999972e+01,1.471000000000000085e+01,1.364000000000000057e+01,2.082999999999999829e+01,1.538000000000000078e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.923000000000000043e+01,1.481000000000000050e+01,1.667000000000000171e+01,2.000000000000000000e+01,2.000000000000000000e+01,5.559999999999999609e+00,1.364000000000000057e+01,2.273000000000000043e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.857000000000000028e+01,1.667000000000000171e+01,9.519999999999999574e+00,2.857000000000000028e+01,2.857000000000000028e+01,2.857000000000000028e+01,2.857000000000000028e+01,2.857000000000000028e+01,3.000000000000000000e+01,3.684000000000000341e+01,2.857000000000000028e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.221999999999999886e+01,2.857000000000000028e+01,2.221999999999999886e+01,2.857000000000000028e+01,2.857000000000000028e+01,2.857000000000000028e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.857000000000000028e+01,1.052999999999999936e+01,9.679999999999999716e+00,1.364000000000000057e+01,2.380999999999999872e+01,2.632000000000000028e+01,2.632000000000000028e+01,3.889000000000000057e+01,1.785999999999999943e+01,5.559999999999999609e+00,1.785999999999999943e+01,2.221999999999999886e+01,1.364000000000000057e+01
1.723999999999999844e+01,1.561999999999999922e+01,1.211999999999999922e+01,1.561999999999999922e+01,1.612999999999999901e+01,9.679999999999999716e+00,1.851999999999999957e+01,1.000000000000000000e+02,8.820000000000000284e+00,1.851999999999999957e+01,1.851999999999999957e+01,9.679999999999999716e+00,1.142999999999999972e+01,1.142999999999999972e+01,2.939999999999999947e+00,2.221999999999999886e+01,3.478000000000000114e+01,9.380000000000000782e+00,1.000000000000000000e+01,1.142999999999999972e+01,1.000000000000000000e+01,1.892000000000000171e+01,1.817999999999999972e+01,1.110999999999999943e+01,7.139999999999999680e+00,1.290000000000000036e+01,4.000000000000000000e+00,4.000000000000000000e+00,9.679999999999999716e+00,3.330000000000000071e+00,1.600000000000000000e+01,4.169999999999999929e+00,1.211999999999999922e+01,1.250000000000000000e+01,1.250000000000000000e+01,1.250000000000000000e+01,1.250000000000000000e+01,9.679999999999999716e+00,1.250000000000000000e+01,1.612999999999999901e+01,1.025999999999999979e+01,1.025999999999999979e+01,1.250000000000000000e+01,1.250000000000000000e+01,3.478000000000000114e+01,1.290000000000000036e+01,1.612999999999999901e+01,1.025999999999999979e+01,1.025999999999999979e+01,1.025999999999999979e+01,1.025999999999999979e+01,1.025999999999999979e+01,1.025999999999999979e+01,1.211999999999999922e+01,5.709999999999999964e+00,9.679999999999999716e+00,1.250000000000000000e+01,1.250000000000000000e+01,4.169999999999999929e+00,1.481000000000000050e+01,1.785999999999999943e+01,1.250000000000000000e+01,1.250000000000000000e+01,2.221999999999999886e+01,2.142999999999999972e+01,7.410000000000000142e+00,2.221999999999999886e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.221999999999999886e+01,1.851999999999999957e+01,1.851999999999999957e+01,2.221999999999999886e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.211999999999999922e+01,1.935000000000000142e+01,1.817999999999999972e+01,2.221999999999999886e+01,1.817999999999999972e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.221999999999999886e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.817999999999999972e+01,2.221999999999999886e+01,8.000000000000000000e+00,1.428999999999999915e+01,1.481000000000000050e+01,1.428999999999999915e+01,1.110999999999999943e+01,1.110999999999999943e+01,6.900000000000000355e+00,1.142999999999999972e+01,4.169999999999999929e+00,1.142999999999999972e+01,1.817999999999999972e+01,1.481000000000000050e+01
2.221999999999999886e+01,9.089999999999999858e+00,1.250000000000000000e+01,2.857000000000000028e+01,1.667000000000000171e+01,6.450000000000000178e+00,1.481000000000000050e+01,8.820000000000000284e+00,1.000000000000000000e+02,1.481000000000000050e+01,1.481000000000000050e+01,1.000000000000000000e+01,1.175999999999999979e+01,1.175999999999999979e+01,3.029999999999999805e+00,1.033999999999999986e+01,1.110999999999999943e+01,9.679999999999999716e+00,1.033999999999999986e+01,1.175999999999999979e+01,1.033999999999999986e+01,1.621999999999999886e+01,1.175999999999999979e+01,1.471000000000000085e+01,7.410000000000000142e+00,6.250000000000000000e+00,8.699999999999999289e+00,8.699999999999999289e+00,2.692000000000000171e+01,7.139999999999999680e+00,1.200000000000000000e+01,4.349999999999999645e+00,1.250000000000000000e+01,9.380000000000000782e+00,1.290000000000000036e+01,9.380000000000000782e+00,9.380000000000000782e+00,1.000000000000000000e+01,1.290000000000000036e+01,1.667000000000000171e+01,1.052999999999999936e+01,1.052999999999999936e+01,3.461999999999999744e+01,1.000000000000000000e+01,1.110999999999999943e+01,9.679999999999999716e+00,1.290000000000000036e+01,1.052999999999999936e+01,1.052999999999999936e+01,1.052999999999999936e+01,1.052999999999999936e+01,1.052999999999999936e+01,1.052999999999999936e+01,1.250000000000000000e+01,5.879999999999999893e+00,6.450000000000000178e+00,9.380000000000000782e+00,9.380000000000000782e+00,9.089999999999999858e+00,1.110999999999999943e+01,2.307999999999999829e+01,9.380000000000000782e+00,9.380000000000000782e+00,1.033999999999999986e+01,6.450000000000000178e+00,7.690000000000000391e+00,1.033999999999999986e+01,1.033999999999999986e+01,1.033999999999999986e+01,1.033999999999999986e+01,1.033999999999999986e+01,1.071000000000000085e+01,1.071000000000000085e+01,1.033999999999999986e+01,1.175999999999999979e+01,1.175999999999999979e+01,2.000000000000000000e+01,1.250000000000000000e+01,8.570000000000000284e+00,1.033999999999999986e+01,1.175999999999999979e+01,1.033999999999999986e+01,1.033999999999999986e+01,1.033999999999999986e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.175999999999999979e+01,1.033999999999999986e+01,4.000000000000000000e+00,5.410000000000000142e+00,1.110999999999999943e+01,1.481000000000000050e+01,7.410000000000000142e+00,7.410000000000000142e+00,1.110999999999999943e+01,1.175999999999999979e+01,4.349999999999999645e+00,1.175999999999999979e+01,1.175999999999999979e+01,1.110999999999999943e+01
2.173999999999999844e+01,3.478000000000000114e+01,1.923000000000000043e+01,4.761999999999999744e+01,2.500000000000000000e+01,1.667000000000000171e+01,0.000000000000000000e+00,1.851999999999999957e+01,1.481000000000000050e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.726999999999999957e+01,1.785999999999999943e+01,1.785999999999999943e+01,3.569999999999999840e+00,2.273000000000000043e+01,1.364000000000000057e+01,2.082999999999999829e+01,5.000000000000000000e+01,1.785999999999999943e+01,1.250000000000000000e+01,1.175999999999999979e+01,1.378999999999999915e+01,2.142999999999999972e+01,9.089999999999999858e+00,2.082999999999999829e+01,5.259999999999999787e+00,5.259999999999999787e+00,2.726999999999999957e+01,8.699999999999999289e+00,3.528999999999999915e+01,5.559999999999999609e+00,1.481000000000000050e+01,2.000000000000000000e+01,1.538000000000000078e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.173999999999999844e+01,1.538000000000000078e+01,2.500000000000000000e+01,1.561999999999999922e+01,1.561999999999999922e+01,3.042999999999999972e+01,1.471000000000000085e+01,1.364000000000000057e+01,2.082999999999999829e+01,1.538000000000000078e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.923000000000000043e+01,1.481000000000000050e+01,1.667000000000000171e+01,2.000000000000000000e+01,2.000000000000000000e+01,5.559999999999999609e+00,1.364000000000000057e+01,2.273000000000000043e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.857000000000000028e+01,1.667000000000000171e+01,9.519999999999999574e+00,2.857000000000000028e+01,2.857000000000000028e+01,2.857000000000000028e+01,2.857000000000000028e+01,2.857000000000000028e+01,3.000000000000000000e+01,3.684000000000000341e+01,2.857000000000000028e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.221999999999999886e+01,2.857000000000000028e+01,2.221999999999999886e+01,2.857000000000000028e+01,2.857000000000000028e+01,2.857000000000000028e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.221999999999999886e+01,2.857000000000000028e+01,1.052999999999999936e+01,9.679999999999999716e+00,1.364000000000000057e+01,2.380999999999999872e+01,2.632000000000000028e+01,2.632000000000000028e+01,3.889000000000000057e+01,1.785999999999999943e+01,5.559999999999999609e+00,1.785999999999999943e+01,2.221999999999999886e+01,1.364000000000000057e+01
