1.000000000000000000e+02,4.181818181818182012e+01,4.414414414414414978e+01,4.601769911504425181e+01,7.956730769230769340e+01,4.181818181818182012e+01,4.181818181818182012e+01,5.341614906832298004e+01,8.470588235294117396e+01,4.545454545454546036e+01
4.181818181818182012e+01,1.000000000000000000e+02,5.315315315315315559e+01,6.460176991150441950e+01,6.634615384615383959e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.285714285714286120e+01,4.363636363636364024e+01,4.740259740259740084e+01
4.414414414414414978e+01,5.315315315315315559e+01,1.000000000000000000e+02,6.637168141592920279e+01,6.562500000000000000e+01,5.315315315315315559e+01,5.315315315315315559e+01,4.099378881987577472e+01,4.594594594594594383e+01,4.675324675324675638e+01
4.601769911504425181e+01,6.460176991150441950e+01,6.637168141592920279e+01,1.000000000000000000e+02,6.562500000000000000e+01,6.460176991150441950e+01,6.460176991150441950e+01,4.472049689440993347e+01,4.690265486725662925e+01,5.519480519480519831e+01
7.956730769230769340e+01,6.634615384615383959e+01,6.562500000000000000e+01,6.562500000000000000e+01,1.000000000000000000e+02,6.634615384615383959e+01,6.634615384615383959e+01,5.216346153846154010e+01,7.740384615384616041e+01,5.504807692307691980e+01
4.181818181818182012e+01,1.000000000000000000e+02,5.315315315315315559e+01,6.460176991150441950e+01,6.634615384615383959e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.285714285714286120e+01,4.363636363636364024e+01,4.740259740259740084e+01
4.181818181818182012e+01,1.000000000000000000e+02,5.315315315315315559e+01,6.460176991150441950e+01,6.634615384615383959e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.285714285714286120e+01,4.363636363636364024e+01,4.740259740259740084e+01
5.341614906832298004e+01,4.285714285714286120e+01,4.099378881987577472e+01,4.472049689440993347e+01,5.216346153846154010e+01,4.285714285714286120e+01,4.285714285714286120e+01,1.000000000000000000e+02,4.596273291925465543e+01,4.534161490683229800e+01
8.470588235294117396e+01,4.363636363636364024e+01,4.594594594594594383e+01,4.690265486725662925e+01,7.740384615384616041e+01,4.363636363636364024e+01,4.363636363636364024e+01,4.596273291925465543e+01,1.000000000000000000e+02,4.090909090909090651e+01
4.545454545454546036e+01,4.740259740259740084e+01,4.675324675324675638e+01,5.519480519480519831e+01,5.504807692307691980e+01,4.740259740259740084e+01,4.740259740259740084e+01,4.534161490683229800e+01,4.090909090909090651e+01,1.000000000000000000e+02
